#{"t_start": 1743759050.326193, "env_id": "chokepoint"}
r,l,t
8.0,19,25.164889
8.0,12,25.178891
3.0,6,25.185889
8.0,15,25.201917
11.0,15,25.218922
7.0,16,25.235891
13.0,27,25.265099
7.0,14,25.2811
2.0,5,25.287102
11.0,23,25.312101
8.0,13,25.327101
10.0,19,25.348106
11.0,26,25.375638
13.0,27,25.404638
7.0,8,25.413639
1.0,3,25.417639
16.0,42,25.46067
8.0,15,25.477241
9.0,17,25.496242
3.0,5,25.501237
7.0,9,25.511242
8.0,12,25.524236
12.0,25,25.550278
3.0,8,25.559278
3.0,14,25.57385
3.0,10,25.584846
7.0,13,25.598854
5.0,7,25.606851
8.0,16,25.623854
9.0,13,25.637856
3.0,5,25.643852
12.0,28,26.840678
7.0,8,26.849681
6.0,10,26.860681
7.0,8,26.870186
7.0,11,26.882188
3.0,9,26.892189
3.0,7,26.90019
9.0,14,26.917189
7.0,12,26.930189
3.0,8,26.940186
8.0,15,26.957189
3.0,9,26.966696
14.0,31,27.005697
13.0,40,27.046697
3.0,6,27.053701
6.0,7,27.061703
10.0,25,27.08837
8.0,11,27.100399
9.0,16,27.1164
7.0,8,27.125399
8.0,14,27.140401
3.0,8,27.149438
8.0,19,27.168977
10.0,35,27.204004
3.0,5,27.21001
12.0,17,27.228002
8.0,20,27.249013
3.0,6,27.25604
3.0,5,27.26104
10.0,18,27.279619
7.0,19,27.299587
7.0,15,27.315617
8.0,13,27.328617
11.0,21,27.350652
9.0,18,27.36922
11.0,22,27.392224
15.0,29,27.42123
12.0,24,27.445223
5.0,14,27.460279
9.0,20,27.48085
3.0,6,27.486852
3.0,8,27.495849
14.0,33,27.529848
8.0,11,27.541842
10.0,22,27.565361
7.0,10,27.576391
9.0,22,27.599391
7.0,15,27.614391
12.0,21,27.636391
10.0,16,27.653392
15.0,32,27.686971
15.0,45,27.732972
12.0,21,27.755008
4.0,15,27.771578
3.0,7,27.779548
11.0,14,27.79458
3.0,9,27.804579
8.0,18,27.823577
3.0,9,27.833579
11.0,31,27.866127
3.0,6,27.873132
8.0,19,27.893136
2.0,5,27.899104
12.0,20,27.920135
7.0,25,27.946132
8.0,19,27.965744
14.0,46,28.012737
3.0,11,28.024712
3.0,10,28.035742
11.0,35,28.071358
9.0,16,28.08838
10.0,16,28.105354
7.0,13,28.120354
7.0,16,28.137359
3.0,5,28.143359
8.0,14,28.158419
12.0,33,28.192992
3.0,9,28.202993
16.0,33,28.236993
6.0,7,28.244997
9.0,23,28.268542
7.0,14,28.283571
7.0,14,28.298579
4.0,6,28.304566
7.0,17,28.322566
3.0,10,28.333571
7.0,12,28.346571
13.0,44,28.39206
6.0,10,28.403062
8.0,10,28.414062
12.0,24,28.439063
8.0,13,28.453071
7.0,14,28.468592
3.0,9,28.477591
13.0,44,28.523591
2.0,4,28.527591
3.0,5,28.533591
7.0,19,28.553658
11.0,38,28.591228
3.0,6,28.597227
3.0,11,28.609199
14.0,39,28.648228
3.0,8,28.657234
3.0,5,28.662236
7.0,13,28.676809
15.0,32,28.708787
3.0,9,28.717809
8.0,13,28.732811
3.0,6,28.738804
12.0,26,28.765387
8.0,13,28.779357
7.0,8,28.788386
6.0,9,28.798383
8.0,12,28.810386
8.0,11,28.822389
3.0,6,28.828392
12.0,24,28.853422
7.0,8,28.863418
12.0,21,28.884992
7.0,14,28.899992
8.0,22,28.921995
16.0,32,28.95503
14.0,23,28.97858
12.0,37,30.148999
7.0,10,30.161003
8.0,15,30.179509
3.0,9,30.192509
15.0,34,30.235511
14.0,35,30.276718
3.0,7,30.284718
13.0,26,30.311718
16.0,33,30.349719
3.0,14,30.363725
7.0,15,30.380263
